Unnamed: 0,choice,num_dots,green_dots,blue_dots,is_practice,payout_condition,front_end_condition,is_asocial,randomization_color,proportion_green,generation,network_id,front_end_node_id,current_bonus_points,current_bonus_dollars,participant_id,green_button_left,stimulus_id,condition_replication,utility_payout,chose_correct,true_color,chose_utility,proportion_utility,trial,base_pay,resampling_condition,node_table_id,condition,participant_status,hit_id,k_chose_green,k_chose_green_tie,k_chose_utility,green_first
6647,blue,100,48,52,False,green,social-oversampling,False,green,0.48,1,36,462,98,0.098,462,True,stimulus-2,15,True,True,blue,False,0.48,11,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6648,blue,100,47,53,True,green,social-oversampling,False,green,0.47,1,36,462,97,0.097,462,True,stimulus-1,15,True,True,blue,False,0.47,0,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,
6649,blue,100,53,47,True,green,social-oversampling,False,green,0.53,1,36,462,53,0.053,462,True,stimulus-0,15,True,False,green,False,0.53,1,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,
6650,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,36,462,48,0.048,462,True,stimulus-10,15,True,False,blue,True,0.48,2,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,7.0,
6651,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,36,462,102,0.102,462,True,stimulus-3,15,True,True,green,True,0.52,15,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,True
6652,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,36,462,102,0.102,462,True,stimulus-15,15,True,True,green,True,0.52,4,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,7.0,
6653,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,36,462,101,0.101,462,True,stimulus-16,15,True,True,green,True,0.51,6,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
6654,blue,100,48,52,False,green,social-oversampling,False,green,0.48,1,36,462,98,0.098,462,True,stimulus-14,15,True,True,blue,False,0.48,8,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,7.0,
6655,blue,100,49,51,False,green,social-oversampling,False,green,0.49,1,36,462,99,0.099,462,True,stimulus-13,15,True,True,blue,False,0.49,9,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6656,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,36,462,102,0.102,462,True,stimulus-11,15,True,True,green,True,0.52,10,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,1.0,False
6657,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,36,462,101,0.101,462,True,stimulus-12,15,True,True,green,True,0.51,12,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
6658,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,36,462,48,0.048,462,True,stimulus-6,15,True,False,blue,True,0.48,14,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,7.0,True
6659,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,36,462,49,0.049,462,True,stimulus-5,15,True,False,blue,True,0.49,17,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
6660,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,36,462,49,0.049,462,True,stimulus-9,15,True,False,blue,True,0.49,16,1.4,oversampling,462,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,True
6661,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,28,418,102,0.102,418,False,stimulus-3,7,True,True,green,True,0.52,4,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,
6662,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,28,418,101,0.101,418,False,stimulus-8,7,True,True,green,True,0.51,6,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,7.0,
6663,blue,100,51,49,False,green,social-oversampling,False,green,0.51,1,28,418,51,0.051,418,False,stimulus-16,7,True,False,green,False,0.51,3,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,
6664,blue,100,49,51,False,green,social-oversampling,False,green,0.49,1,28,418,99,0.099,418,False,stimulus-13,7,True,True,blue,False,0.49,10,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,
6665,blue,100,48,52,False,green,social-oversampling,False,green,0.48,1,28,418,98,0.098,418,False,stimulus-2,7,True,True,blue,False,0.48,12,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,1.0,
6666,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,28,418,101,0.101,418,False,stimulus-4,7,True,True,green,True,0.51,14,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6667,blue,100,48,52,False,green,social-oversampling,False,green,0.48,1,28,418,98,0.098,418,False,stimulus-6,7,True,True,blue,False,0.48,15,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6668,blue,100,47,53,True,green,social-oversampling,False,green,0.47,1,28,418,97,0.097,418,False,stimulus-1,7,True,True,blue,False,0.47,0,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,0.0,
6669,green,100,53,47,True,green,social-oversampling,False,green,0.53,1,28,418,103,0.103,418,False,stimulus-0,7,True,True,green,True,0.53,1,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,
6670,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,28,418,102,0.102,418,False,stimulus-11,7,True,True,green,True,0.52,5,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
6671,blue,100,48,52,False,green,social-oversampling,False,green,0.48,1,28,418,98,0.098,418,False,stimulus-10,7,True,True,blue,False,0.48,7,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,
6672,blue,100,48,52,False,green,social-oversampling,False,green,0.48,1,28,418,98,0.098,418,False,stimulus-14,7,True,True,blue,False,0.48,13,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6673,blue,100,49,51,False,green,social-oversampling,False,green,0.49,1,28,418,99,0.099,418,False,stimulus-17,7,True,True,blue,False,0.49,9,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,0.0,
6674,blue,100,49,51,False,green,social-oversampling,False,green,0.49,1,28,418,99,0.099,418,False,stimulus-5,7,True,True,blue,False,0.49,17,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,False
6675,blue,100,52,48,False,green,social-oversampling,False,green,0.52,1,28,418,52,0.052,418,False,stimulus-15,7,True,False,green,False,0.52,16,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,False
6676,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,28,418,101,0.101,418,False,stimulus-12,7,True,True,green,True,0.51,2,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,
6677,blue,100,52,48,False,green,social-oversampling,False,green,0.52,1,28,418,52,0.052,418,False,stimulus-7,7,True,False,green,False,0.52,11,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,1.0,
6678,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,28,418,49,0.049,418,False,stimulus-9,7,True,False,blue,True,0.49,8,1.4,oversampling,418,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,
6679,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,15,419,102,0.102,419,True,stimulus-6,14,True,True,blue,True,0.52,5,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,8.0,False
6680,green,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,15,419,52,0.052,419,True,stimulus-2,14,True,False,blue,False,0.52,2,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,8.0,
6681,green,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,15,419,51,0.051,419,True,stimulus-5,14,True,False,blue,False,0.51,8,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,False
6682,green,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,15,419,51,0.051,419,True,stimulus-13,14,True,False,blue,False,0.51,9,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
6683,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,15,419,49,0.049,419,True,stimulus-8,14,True,False,green,True,0.49,13,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,False
6684,green,100,53,47,True,blue,social-oversampling,False,blue,0.53,1,15,419,97,0.097,419,True,stimulus-0,14,True,True,green,False,0.47,1,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,
6685,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,15,419,101,0.101,419,True,stimulus-9,14,True,True,blue,True,0.51,10,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
6686,blue,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,15,419,48,0.048,419,True,stimulus-7,14,True,False,green,True,0.48,7,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,False
6687,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,15,419,102,0.102,419,True,stimulus-10,14,True,True,blue,True,0.52,4,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,7.0,False
6688,green,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,15,419,99,0.099,419,True,stimulus-16,14,True,True,green,False,0.49,6,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,8.0,False
6689,green,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,15,419,98,0.098,419,True,stimulus-11,14,True,True,green,False,0.48,16,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,7.0,False
6690,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,15,419,101,0.101,419,True,stimulus-17,14,True,True,blue,True,0.51,11,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,False
6691,green,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,15,419,52,0.052,419,True,stimulus-14,14,True,False,blue,False,0.52,15,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,False
6692,green,100,47,53,True,blue,social-oversampling,False,blue,0.47,1,15,419,53,0.053,419,True,stimulus-1,14,True,False,blue,False,0.53,0,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,
6693,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,15,419,49,0.049,419,True,stimulus-4,14,True,False,green,True,0.49,3,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6694,blue,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,15,419,48,0.048,419,True,stimulus-15,14,True,False,green,True,0.48,12,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,7.0,False
6695,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,15,419,49,0.049,419,True,stimulus-12,14,True,False,green,True,0.49,14,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,False
6696,green,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,15,419,98,0.098,419,True,stimulus-3,14,True,True,green,False,0.48,17,1.4,oversampling,419,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6697,green,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,2,415,51,0.051,415,True,stimulus-13,1,True,False,blue,False,0.51,17,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,True
6698,green,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,2,415,99,0.099,415,True,stimulus-12,1,True,True,green,False,0.49,3,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,
6699,green,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,2,415,99,0.099,415,True,stimulus-4,1,True,True,green,False,0.49,11,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
6700,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,2,415,102,0.102,415,True,stimulus-14,1,True,True,blue,True,0.52,9,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,0.0,False
6701,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,2,415,49,0.049,415,True,stimulus-8,1,True,False,green,True,0.49,15,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,True
6702,green,100,47,53,True,blue,social-oversampling,False,blue,0.47,1,2,415,53,0.053,415,True,stimulus-1,1,True,False,blue,False,0.53,1,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,
6703,green,100,53,47,True,blue,social-oversampling,False,blue,0.53,1,2,415,97,0.097,415,True,stimulus-0,1,True,True,green,False,0.47,0,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,
6704,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,2,415,101,0.101,415,True,stimulus-5,1,True,True,blue,True,0.51,2,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,
6705,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,2,415,101,0.101,415,True,stimulus-17,1,True,True,blue,True,0.51,8,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,False
6706,green,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,2,415,98,0.098,415,True,stimulus-11,1,True,True,green,False,0.48,16,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
6707,green,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,2,415,51,0.051,415,True,stimulus-9,1,True,False,blue,False,0.51,4,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6708,blue,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,2,415,48,0.048,415,True,stimulus-15,1,True,False,green,True,0.48,14,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
6709,green,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,2,415,98,0.098,415,True,stimulus-3,1,True,True,green,False,0.48,5,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
6710,green,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,2,415,52,0.052,415,True,stimulus-2,1,True,False,blue,False,0.52,10,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
6711,green,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,2,415,99,0.099,415,True,stimulus-16,1,True,True,green,False,0.49,12,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,1.0,False
6712,blue,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,2,415,48,0.048,415,True,stimulus-7,1,True,False,green,True,0.48,6,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
6713,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,2,415,102,0.102,415,True,stimulus-10,1,True,True,blue,True,0.52,7,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,False
6714,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,2,415,102,0.102,415,True,stimulus-6,1,True,True,blue,True,0.52,13,1.4,oversampling,415,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,7.0,False
6715,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,35,422,49,0.049,422,True,stimulus-5,14,True,False,blue,True,0.49,5,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
6716,blue,100,47,53,True,green,social-oversampling,False,green,0.47,1,35,422,97,0.097,422,True,stimulus-1,14,True,True,blue,False,0.47,1,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,0.0,
6717,green,100,53,47,True,green,social-oversampling,False,green,0.53,1,35,422,103,0.103,422,True,stimulus-0,14,True,True,green,True,0.53,0,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
6718,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,35,422,101,0.101,422,True,stimulus-12,14,True,True,green,True,0.51,6,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
6719,blue,100,51,49,False,green,social-oversampling,False,green,0.51,1,35,422,51,0.051,422,True,stimulus-8,14,True,False,green,False,0.51,2,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,
6720,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,35,422,102,0.102,422,True,stimulus-15,14,True,True,green,True,0.52,14,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,True
6721,blue,100,49,51,False,green,social-oversampling,False,green,0.49,1,35,422,99,0.099,422,True,stimulus-9,14,True,True,blue,False,0.49,4,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,
6722,blue,100,52,48,False,green,social-oversampling,False,green,0.52,1,35,422,52,0.052,422,True,stimulus-11,14,True,False,green,False,0.52,7,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
6723,blue,100,51,49,False,green,social-oversampling,False,green,0.51,1,35,422,51,0.051,422,True,stimulus-4,14,True,False,green,False,0.51,12,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,True
6724,blue,100,49,51,False,green,social-oversampling,False,green,0.49,1,35,422,99,0.099,422,True,stimulus-13,14,True,True,blue,False,0.49,17,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,False
6725,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,35,422,48,0.048,422,True,stimulus-14,14,True,False,blue,True,0.48,3,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
6726,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,35,422,48,0.048,422,True,stimulus-10,14,True,False,blue,True,0.48,8,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,True
6727,blue,100,52,48,False,green,social-oversampling,False,green,0.52,1,35,422,52,0.052,422,True,stimulus-7,14,True,False,green,False,0.52,15,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6728,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,35,422,48,0.048,422,True,stimulus-6,14,True,False,blue,True,0.48,10,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,True
6729,blue,100,52,48,False,green,social-oversampling,False,green,0.52,1,35,422,52,0.052,422,True,stimulus-3,14,True,False,green,False,0.52,11,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
6730,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,35,422,49,0.049,422,True,stimulus-17,14,True,False,blue,True,0.49,16,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,False
6731,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,35,422,48,0.048,422,True,stimulus-2,14,True,False,blue,True,0.48,9,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,True
6732,blue,100,51,49,False,green,social-oversampling,False,green,0.51,1,35,422,51,0.051,422,True,stimulus-16,14,True,False,green,False,0.51,13,1.4,oversampling,422,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,True
6733,green,100,53,47,True,green,social-oversampling,False,green,0.53,1,22,423,103,0.103,423,True,stimulus-0,1,True,True,green,True,0.53,1,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,
6734,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,22,423,49,0.049,423,True,stimulus-5,1,True,False,blue,True,0.49,6,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,
6735,blue,100,47,53,True,green,social-oversampling,False,green,0.47,1,22,423,97,0.097,423,True,stimulus-1,1,True,True,blue,False,0.47,0,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,1.0,
6736,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,22,423,48,0.048,423,True,stimulus-10,1,True,False,blue,True,0.48,11,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
6737,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,22,423,48,0.048,423,True,stimulus-14,1,True,False,blue,True,0.48,13,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
6738,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,22,423,49,0.049,423,True,stimulus-9,1,True,False,blue,True,0.49,4,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
6739,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,22,423,101,0.101,423,True,stimulus-4,1,True,True,green,True,0.51,2,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,
6740,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,22,423,49,0.049,423,True,stimulus-13,1,True,False,blue,True,0.49,9,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,
6741,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,22,423,102,0.102,423,True,stimulus-3,1,True,True,green,True,0.52,10,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,
6742,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,22,423,101,0.101,423,True,stimulus-16,1,True,True,green,True,0.51,15,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,7.0,False
6743,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,22,423,102,0.102,423,True,stimulus-7,1,True,True,green,True,0.52,3,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,
6744,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,22,423,48,0.048,423,True,stimulus-2,1,True,False,blue,True,0.48,8,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
6745,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,22,423,102,0.102,423,True,stimulus-11,1,True,True,green,True,0.52,5,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,7.0,
6746,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,22,423,49,0.049,423,True,stimulus-17,1,True,False,blue,True,0.49,7,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,7.0,
6747,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,22,423,101,0.101,423,True,stimulus-12,1,True,True,green,True,0.51,12,1.4,oversampling,423,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,
